route,total_cost
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Johnsonville Mall->Centre Port,547.0072222222223
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Newtown->Centre Port,554.3744444444444
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Lower Hutt->Centre Port,548.5727777777778
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Queensgate->Centre Port,552.9161111111111
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Tawa->Centre Port,556.4944444444444
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Crofton Downs->Centre Port,622.715
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Johnsonville->Centre Port,593.6122222222223
Centre Port->Metro Cable Car Lane->Woolworths Petone->Woolworths Maidstone->Centre Port,778.6224305555554
Centre Port->Metro Cable Car Lane->Woolworths Petone->FreshChoice Cannons Creek->Centre Port,653.9710416666667
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Kilbirnie->Centre Port,451.74888888888887
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Wainuiomata->Centre Port,626.4572916666667
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,451.80277777777775
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Petone->Centre Port,460.16166666666663
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Karori->Centre Port,449.9555555555555
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Porirua->Centre Port,589.8266666666667
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Aotea->Centre Port,543.6761111111111
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Upper Hutt->Centre Port,627.6168749999999
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Johnsonville Mall->Centre Port,451.2611111111111
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Newtown->Centre Port,420.9511111111111
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Lower Hutt->Centre Port,488.98055555555555
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Queensgate->Centre Port,500.08388888888896
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,460.74888888888887
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Crofton Downs->Centre Port,494.87888888888887
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Johnsonville->Centre Port,497.86611111111114
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Maidstone->Centre Port,696.6823611111112
Centre Port->Metro Cable Car Lane->FreshChoice Cuba Street->FreshChoice Cannons Creek->Centre Port,543.5055555555556
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Kilbirnie->Centre Port,565.1311111111112
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Wainuiomata->Centre Port,778.6239583333331
Centre Port->Metro Cable Car Lane->Woolworths Karori->FreshChoice Woburn->Centre Port,562.4694444444445
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Petone->Centre Port,570.8283333333334
Centre Port->Metro Cable Car Lane->Woolworths Karori->FreshChoice Cuba Street->Centre Port,456.5527777777778
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Porirua->Centre Port,738.1783333333334
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Aotea->Centre Port,674.7213194444444
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Upper Hutt->Centre Port,779.7835416666666
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Johnsonville Mall->Centre Port,561.9277777777778
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Newtown->Centre Port,534.3333333333334
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Lower Hutt->Centre Port,599.6466666666666
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Queensgate->Centre Port,614.7820138888889
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Tawa->Centre Port,571.415
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Crofton Downs->Centre Port,577.7933333333333
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Johnsonville->Centre Port,611.7325694444444
Centre Port->Metro Cable Car Lane->Woolworths Karori->Woolworths Maidstone->Centre Port,848.8490277777778
Centre Port->Metro Cable Car Lane->Woolworths Karori->FreshChoice Cannons Creek->Centre Port,674.4868055555554
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Kilbirnie->Centre Port,757.9011805555556
Centre Port->Metro Cable Car Lane->Woolworths Porirua->FreshChoice Woburn->Centre Port,704.56875
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Petone->Centre Port,716.062986111111
Centre Port->Metro Cable Car Lane->Woolworths Porirua->FreshChoice Cuba Street->Centre Port,612.3597222222222
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Karori->Centre Port,757.7193749999999
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Aotea->Centre Port,684.5311805555555
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Upper Hutt->Centre Port,883.6540972222223
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Johnsonville Mall->Centre Port,667.0984722222222
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Newtown->Centre Port,715.5534722222222
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Lower Hutt->Centre Port,755.6881944444444
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Queensgate->Centre Port,770.9560416666668
Centre Port->Metro Cable Car Lane->Woolworths Porirua->Woolworths Tawa->Centre Port,587.5488888888889
Centre Port->Metro Cable Car Lane->Woolworths Porirua->FreshChoice Cannons Creek->Centre Port,684.2974305555554
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Kilbirnie->Centre Port,694.4441666666668
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Wainuiomata->Centre Port,864.335347222222
Centre Port->Metro Cable Car Lane->Woolworths Aotea->FreshChoice Woburn->Centre Port,634.106875
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Petone->Centre Port,652.6059722222222
Centre Port->Metro Cable Car Lane->Woolworths Aotea->FreshChoice Cuba Street->Centre Port,562.8383333333334
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Karori->Centre Port,694.263125
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Porirua->Centre Port,687.1490277777779
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Upper Hutt->Centre Port,785.5348611111111
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Johnsonville Mall->Centre Port,603.6422222222222
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Newtown->Centre Port,652.0972222222223
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Lower Hutt->Centre Port,685.2263194444446
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Queensgate->Centre Port,700.4941666666667
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Tawa->Centre Port,541.3988888888889
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Crofton Downs->Centre Port,715.3770138888888
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Johnsonville->Centre Port,670.6803472222222
Centre Port->Metro Cable Car Lane->Woolworths Aotea->Woolworths Maidstone->Centre Port,854.6003472222222
Centre Port->Metro Cable Car Lane->Woolworths Aotea->FreshChoice Cannons Creek->Centre Port,594.5477777777778
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Kilbirnie->Centre Port,799.506388888889
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Wainuiomata->Centre Port,888.5819444444444
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->FreshChoice Woburn->Centre Port,658.3534722222222
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Petone->Centre Port,709.8487500000001
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->FreshChoice Cuba Street->Centre Port,653.9649305555555
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Karori->Centre Port,799.3245833333333
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Porirua->Centre Port,888.1870138888888
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Aotea->Centre Port,790.2725
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Johnsonville Mall->Centre Port,747.0287500000001
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Newtown->Centre Port,757.1586805555555
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Lower Hutt->Centre Port,709.4729166666667
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Queensgate->Centre Port,724.7407638888888
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Tawa->Centre Port,687.1925694444444
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Crofton Downs->Centre Port,842.6088194444444
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Johnsonville->Centre Port,811.110625
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->Woolworths Maidstone->Centre Port,766.3482638888888
Centre Port->Metro Cable Car Lane->Woolworths Upper Hutt->FreshChoice Cannons Creek->Centre Port,791.6711805555556
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Centre Port,576.2716666666666
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Wainuiomata->Centre Port,744.2703472222222
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->FreshChoice Woburn->Centre Port,537.485
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Petone->Centre Port,545.843888888889
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Centre Port,470.4233333333333
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Karori->Centre Port,576.1400000000001
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Porirua->Centre Port,663.6174305555555
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Aotea->Centre Port,600.1604166666666
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Upper Hutt->Centre Port,745.4299305555556
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Newtown->Centre Port,545.473888888889
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Lower Hutt->Centre Port,574.6627777777778
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Queensgate->Centre Port,585.7666666666667
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Tawa->Centre Port,517.1894444444445
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Crofton Downs->Centre Port,581.2061111111111
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Johnsonville->Centre Port,553.1827777777778
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->Woolworths Maidstone->Centre Port,814.4954166666665
Centre Port->Metro Cable Car Lane->Woolworths Johnsonville Mall->FreshChoice Cannons Creek->Centre Port,599.946111111111
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Kilbirnie->Centre Port,504.37888888888887
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Wainuiomata->Centre Port,741.8977083333333
Centre Port->Metro Cable Car Lane->Woolworths Newtown->FreshChoice Woburn->Centre Port,535.7594444444445
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Petone->Centre Port,544.1183333333335
Centre Port->Metro Cable Car Lane->Woolworths Newtown->FreshChoice Cuba Street->Centre Port,427.9505555555556
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Karori->Centre Port,531.3888888888889
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Porirua->Centre Port,701.4520833333335
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Aotea->Centre Port,637.9950694444444
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Upper Hutt->Centre Port,743.0572916666667
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Johnsonville Mall->Centre Port,535.2177777777779
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Lower Hutt->Centre Port,572.9366666666667
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Queensgate->Centre Port,584.0405555555556
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Tawa->Centre Port,544.7055555555556
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Crofton Downs->Centre Port,578.8355555555556
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Johnsonville->Centre Port,581.8227777777778
Centre Port->Metro Cable Car Lane->Woolworths Newtown->Woolworths Maidstone->Centre Port,812.1227777777779
Centre Port->Metro Cable Car Lane->Woolworths Newtown->FreshChoice Cannons Creek->Centre Port,637.7605555555555
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Kilbirnie->Centre Port,619.2377777777779
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Wainuiomata->Centre Port,696.1094444444444
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->FreshChoice Woburn->Centre Port,502.45888888888896
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Petone->Centre Port,548.7855555555556
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->FreshChoice Cuba Street->Centre Port,508.14277777777784
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Karori->Centre Port,619.0559722222221
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Porirua->Centre Port,757.2877777777778
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Aotea->Centre Port,693.8307638888888
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Upper Hutt->Centre Port,711.2138194444443
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Johnsonville Mall->Centre Port,575.8255555555556
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Newtown->Centre Port,583.1927777777778
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Queensgate->Centre Port,548.6711111111111
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Tawa->Centre Port,588.5344444444444
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Crofton Downs->Centre Port,662.3402083333334
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Johnsonville->Centre Port,630.8420138888888
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->Woolworths Maidstone->Centre Port,780.2793055555557
Centre Port->Metro Cable Car Lane->Woolworths Lower Hutt->FreshChoice Cannons Creek->Centre Port,693.5962499999999
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Kilbirnie->Centre Port,634.5056249999999
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Wainuiomata->Centre Port,698.2796527777778
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->FreshChoice Woburn->Centre Port,504.0372222222222
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Petone->Centre Port,554.0355555555556
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->FreshChoice Cuba Street->Centre Port,519.2466666666666
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Karori->Centre Port,634.3245833333333
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Porirua->Centre Port,772.555625
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Aotea->Centre Port,709.0986111111112
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Upper Hutt->Centre Port,726.4824305555555
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Johnsonville Mall->Centre Port,586.9300000000001
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Newtown->Centre Port,594.2972222222222
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Lower Hutt->Centre Port,548.565
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Tawa->Centre Port,599.6388888888889
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Crofton Downs->Centre Port,677.6088194444444
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Johnsonville->Centre Port,646.1098611111111
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->Woolworths Maidstone->Centre Port,795.5471527777777
Centre Port->Metro Cable Car Lane->Woolworths Queensgate->FreshChoice Cannons Creek->Centre Port,708.864861111111
